user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
20254529@N04	9403220601_81da7cf85a_o.jpg	25	(60, 100)	m	637	1405	740	740	-95	0	124
20254529@N04	9403220601_81da7cf85a_o.jpg	14	(4, 6)	f	964	930	433	434	-85	15	82
20254529@N04	11509490676_d78ee05fab_o.jpg	18	(25, 32)	m	39	0	1241	960	165	0	50
20254529@N04	9401712031_2c197d8571_o.jpg	14	(4, 6)	f	742	384	288	288	0	0	155
20254529@N04	9404672046_ae4d4d0f9a_o.jpg	14	(4, 6)	f	1294	1384	343	343	5	0	88
20254529@N04	9404672046_ae4d4d0f9a_o.jpg	13	(25, 32)	f	1190	409	288	287	-5	0	120
20254529@N04	9404672046_ae4d4d0f9a_o.jpg	16	(60, 100)	f	523	358	279	279	0	0	68
20254529@N04	11528357584_78b8f1e3f7_o.jpg	26	(25, 32)	m	58	201	485	485	-85	0	113
20254529@N04	9405700358_cc38bb5cbf_o.jpg	14	(4, 6)	f	907	731	216	216	0	0	65
20254529@N04	9405700358_cc38bb5cbf_o.jpg	27	(15, 20)	f	120	9	192	192	-5	15	72
20254529@N04	11528358163_cd6b630122_o.jpg	18	(25, 32)	m	774	760	689	688	170	0	129
20254529@N04	11528358163_cd6b630122_o.jpg	28	(25, 32)	m	1381	867	619	618	185	0	100
20254529@N04	11528358163_cd6b630122_o.jpg	29	(15, 20)	m	2097	788	593	593	180	0	66
20254529@N04	9931448296_1719f95330_o.jpg	14	(4, 6)	f	951	441	1014	1014	-105	30	49
20254529@N04	11509520083_b2b5b8d080_o.jpg	18	(25, 32)	m	616	198	636	637	-5	0	121
20254529@N04	11509520083_b2b5b8d080_o.jpg	13	(25, 32)	f	344	375	513	512	5	0	83
20254529@N04	11509438696_47a1f6e15b_o.jpg	18	(25, 32)	m	15	123	840	837	170	30	87
20254529@N04	11509438696_47a1f6e15b_o.jpg	14	(4, 6)	f	676	102	520	520	200	0	80
20254529@N04	9981771886_1910abab6c_o.jpg	30	(25, 32)	m	1002	511	727	727	-15	0	42
20254529@N04	9931444595_d574832e34_o.jpg	14	(4, 6)	f	830	628	641	641	-10	0	33
20254529@N04	9931444595_d574832e34_o.jpg	17	(4, 6)	f	1261	678	473	474	20	0	62
20254529@N04	9404656256_e0ce76285b_o.jpg	22	(60, 100)	m	1203	565	484	485	20	15	38
20254529@N04	9401863941_8642d27768_o.jpg	31	(25, 32)	m	1136	567	450	450	-20	45	53
20254529@N04	9931592114_8704b6d0f9_o.jpg	17	(4, 6)	f	914	768	427	427	-80	0	33
20254529@N04	9931592114_8704b6d0f9_o.jpg	14	(4, 6)	f	964	1246	420	421	-100	0	44
20254529@N04	9403132965_74529271ae_o.jpg	18	(25, 32)	m	733	173	547	620	-5	0	165
20254529@N04	9403132965_74529271ae_o.jpg	14	(4, 6)	f	473	440	396	396	15	0	80
20254529@N04	9404692944_ec4164d4a2_o.jpg	18	(25, 32)	m	524	0	540	528	-80	15	86
20254529@N04	9404692944_ec4164d4a2_o.jpg	14	(4, 6)	f	532	526	440	434	-95	0	102
20254529@N04	9981805104_096cb4b298_o.jpg	14	(4, 6)	f	391	152	889	808	5	0	71
20254529@N04	9401937985_98b3e07467_o.jpg	16	(60, 100)	f	1036	739	222	222	-10	0	59
20254529@N04	9401937985_98b3e07467_o.jpg	14	(4, 6)	f	1099	1407	217	217	10	30	68
20254529@N04	9401937985_98b3e07467_o.jpg	15	(60, 100)	f	804	777	209	209	-5	0	52
20254529@N04	9405749742_e89be770bd_o.jpg	14	(4, 6)	f	1619	1169	242	243	-90	0	61
20254529@N04	9931651303_8026e8c992_o.jpg	14	(4, 6)	f	1211	663	663	662	-5	0	72
20254529@N04	9931651303_8026e8c992_o.jpg	17	(4, 6)	f	1638	680	542	542	15	0	96
20254529@N04	9401874841_2a14ba48ae_o.jpg	14	(4, 6)	f	1171	457	985	985	5	0	81
20254529@N04	9405998270_8db85a832d_o.jpg	13	(25, 32)	f	1031	1262	414	414	-100	0	48
20254529@N04	9405998270_8db85a832d_o.jpg	18	(25, 32)	m	913	812	401	402	-110	30	53
20254529@N04	9405998270_8db85a832d_o.jpg	14	(4, 6)	f	1171	1082	274	274	-95	0	21
20254529@N04	9981741125_90b35e93af_o.jpg	32	(25, 32)	f	2259	809	306	306	-10	-45	9
20254529@N04	9981741125_90b35e93af_o.jpg	28	(25, 32)	m	2723	704	287	287	0	0	56
20254529@N04	9981741125_90b35e93af_o.jpg	33	(48, 53)	f	1899	812	274	274	5	0	69
20254529@N04	9981741125_90b35e93af_o.jpg	34	(8, 12)	m	443	992	267	268	-10	0	105
20254529@N04	9981741125_90b35e93af_o.jpg	35	(38, 43)	f	1464	913	262	261	-5	0	39
20254529@N04	9981741125_90b35e93af_o.jpg	36	(4, 6)	f	1206	1354	261	262	-10	0	43
20254529@N04	9981741125_90b35e93af_o.jpg	37	(38, 43)	f	151	910	255	255	10	0	72
20254529@N04	9981741125_90b35e93af_o.jpg	38	(38, 43)	m	1117	808	242	242	-15	0	13
20254529@N04	9981741125_90b35e93af_o.jpg	39	(48, 53)	m	808	755	242	242	-5	0	46
20254529@N04	11528287254_3e3ddd9d5c_o.jpg	18	(25, 32)	m	1598	741	618	618	-10	0	95
20254529@N04	11528287254_3e3ddd9d5c_o.jpg	13	(25, 32)	f	1243	1048	542	542	-10	0	54
20254529@N04	11528287254_3e3ddd9d5c_o.jpg	40	(25, 32)	f	2089	870	242	242	0	15	71
20254529@N04	11528287254_3e3ddd9d5c_o.jpg	41	(25, 32)	m	1475	841	243	242	0	0	11
20254529@N04	11528377823_a55d0b78d4_o.jpg	18	(25, 32)	m	514	0	716	611	-100	0	122
20254529@N04	11528377823_a55d0b78d4_o.jpg	13	(25, 32)	f	609	314	636	636	-90	0	65
20254529@N04	9404503010_0029231852_o.jpg	14	(4, 6)	f	387	470	1472	1473	-20	30	73
20254529@N04	9405965828_fe91b7da92_o.jpg	42	(48, 53)	f	575	1233	682	682	-85	-45	14
20254529@N04	9405965828_fe91b7da92_o.jpg	14	(4, 6)	f	787	965	625	625	-90	0	155
20254529@N04	9981667594_f15797503d_o.jpg	14	(4, 6)	f	395	251	1594	1594	20	0	102
20254529@N04	11509372215_ff0c55cb49_o.jpg	18	(25, 32)	m	585	75	695	820	5	0	89
20254529@N04	9404625448_7410e2c04e_o.jpg	18	(25, 32)	m	454	50	616	616	-90	30	89
20254529@N04	9403272379_c104c8cd99_o.jpg	43	(48, 53)	f	845	228	1175	1175	-15	30	55
20254529@N04	11516129663_1b4b08310a_o.jpg	13	(25, 32)	f	631	352	632	608	-100	0	61
20254529@N04	11516129663_1b4b08310a_o.jpg	18	(25, 32)	m	391	0	620	560	-85	0	117
20254529@N04	8646799902_e48c95f6e5_o.jpg	14	(4, 6)	f	132	375	648	585	10	0	45
20254529@N04	11528262635_fa876b08ca_o.jpg	18	(25, 32)	m	412	0	768	608	-90	0	130
20254529@N04	11528262635_fa876b08ca_o.jpg	13	(25, 32)	f	531	286	628	628	-85	0	47
20254529@N04	9405989182_4865c31ede_o.jpg	18	(25, 32)	m	249	0	776	759	-95	0	84
20254529@N04	9405989182_4865c31ede_o.jpg	14	(4, 6)	f	546	337	616	617	-115	0	125
20254529@N04	9981790993_684baeb257_o.jpg	14	(4, 6)	f	1243	629	459	459	0	0	172
20254529@N04	9406012268_d049430eb0_o.jpg	14	(4, 6)	f	88	917	1250	1250	15	0	95
20254529@N04	9404471778_4bfa9dd636_o.jpg	14	(4, 6)	f	1075	1171	244	244	-10	0	127
20254529@N04	9401891777_6d229ef5ff_o.jpg	14	(4, 6)	f	172	465	448	448	20	0	93
20254529@N04	9405736894_9434aed8c7_o.jpg	14	(4, 6)	f	1146	808	574	573	5	0	53
20254529@N04	9405720818_a928f32f04_o.jpg	14	(4, 6)	f	426	533	483	483	20	-30	65
20254529@N04	9405720818_a928f32f04_o.jpg	17	(4, 6)	f	901	591	421	421	-15	30	69
20254529@N04	9934698773_a0d7829177_o.jpg	18	(25, 32)	m	459	240	758	759	15	-30	120
20254529@N04	9934698773_a0d7829177_o.jpg	44	(48, 53)	m	1276	650	612	612	10	0	142
20254529@N04	9934698773_a0d7829177_o.jpg	45	(38, 43)	m	2282	675	529	529	-10	0	190
20254529@N04	9931507344_3c59c856ef_o.jpg	17	(4, 6)	f	1598	916	395	395	20	0	54
20254529@N04	9404440984_ede0547b23_o.jpg	14	(4, 6)	f	1201	565	1014	1014	15	0	63
20254529@N04	9403239133_569c4b80cb_o.jpg	18	(25, 32)	m	1153	1168	345	344	165	30	53
20254529@N04	9403239133_569c4b80cb_o.jpg	13	(25, 32)	f	1553	1050	332	331	175	0	23
20254529@N04	9405876802_81e765dd89_o.jpg	14	(4, 6)	f	477	44	718	718	-15	-15	36
20254529@N04	9405876802_81e765dd89_o.jpg	46	(4, 6)	f	1029	70	224	224	-5	0	125
20254529@N04	9931508355_1a59c17d08_o.jpg	14	(4, 6)	f	1228	731	587	587	5	0	85
20254529@N04	9931508355_1a59c17d08_o.jpg	17	(4, 6)	f	1740	809	484	485	20	0	19
20254529@N04	9931450855_7fcedfde5c_o.jpg	14	(4, 6)	f	475	168	828	828	15	0	105
20254529@N04	9931450855_7fcedfde5c_o.jpg	17	(4, 6)	f	1371	306	664	664	15	0	22
20254529@N04	9403182761_ec336afd34_o.jpg	18	(25, 32)	m	482	211	607	609	170	0	61
20254529@N04	9403182761_ec336afd34_o.jpg	14	(4, 6)	f	249	32	500	501	160	30	113
20254529@N04	10988813005_4bc9a668ce_o.jpg	14	(4, 6)	f	1216	449	1332	1332	0	30	91
20254529@N04	9401683829_82b8709e97_o.jpg	14	(4, 6)	f	1180	932	931	931	0	0	35
20254529@N04	9981723524_af35397e97_o.jpg	47	(4, 6)	f	1156	514	425	425	-10	0	75
20254529@N04	9981723524_af35397e97_o.jpg	36	(4, 6)	f	844	374	421	421	-20	30	6
20254529@N04	9981723524_af35397e97_o.jpg	48	(4, 6)	m	321	743	417	417	20	0	29
20254529@N04	9981723524_af35397e97_o.jpg	49	(4, 6)	m	521	81	401	401	-10	15	89
20254529@N04	9981723524_af35397e97_o.jpg	14	(4, 6)	f	572	1016	384	385	-10	0	92
20254529@N04	9403160465_65b9d83e92_o.jpg	18	(25, 32)	m	763	167	472	473	-25	30	165
20254529@N04	9934617466_17d765a23e_o.jpg	18	(25, 32)	m	1186	111	810	810	-15	0	59
20254529@N04	9981907273_bc2763c5de_o.jpg	18	(25, 32)	m	664	78	556	556	-5	0	84
20254529@N04	9981907273_bc2763c5de_o.jpg	13	(25, 32)	f	298	203	448	449	0	-15	47
20254529@N04	9981907273_bc2763c5de_o.jpg	14	(4, 6)	f	531	378	372	372	-10	30	120
20254529@N04	9405738144_f82b9a6040_o.jpg	18	(25, 32)	m	428	190	852	770	195	0	42
20254529@N04	9981715016_a1c9530fc4_o.jpg	14	(4, 6)	f	376	0	2888	2448	20	0	86
20254529@N04	9403125047_17022184c8_o.jpg	13	(25, 32)	f	1298	1455	255	255	-95	0	81
20254529@N04	9403125047_17022184c8_o.jpg	14	(4, 6)	f	1950	1053	243	242	-95	0	92
20254529@N04	11528428823_099465a3db_o.jpg	18	(25, 32)	m	83	213	684	685	165	0	97
20254529@N04	9931482825_0bc4e23b2e_o.jpg	17	(4, 6)	f	1007	253	497	496	15	0	63
20254529@N04	9931482825_0bc4e23b2e_o.jpg	14	(4, 6)	f	394	241	480	480	-20	0	26
20254529@N04	11509384325_c357e4c570_o.jpg	21	(25, 32)	m	240	766	1090	1090	-85	15	100
20254529@N04	9403285701_bfb0f6ea34_o.jpg	18	(25, 32)	m	260	39	657	664	-5	0	132
20254529@N04	9403285701_bfb0f6ea34_o.jpg	14	(4, 6)	f	223	419	169	169	10	0	139
20254529@N04	11528290504_1848c5b97e_o.jpg	18	(25, 32)	m	1671	790	619	618	0	0	102
20254529@N04	11528290504_1848c5b97e_o.jpg	13	(25, 32)	f	1114	1126	586	587	5	0	50
20254529@N04	9401735367_092a45462e_o.jpg	14	(4, 6)	f	1620	1114	415	414	0	0	8
20254529@N04	11509440916_8f62dd1c27_o.jpg	18	(25, 32)	m	594	0	686	820	0	0	122
20254529@N04	11509435306_c1b0b29647_o.jpg	14	(4, 6)	f	129	373	649	587	10	0	42
20254529@N04	9404437706_f05b10e754_o.jpg	14	(4, 6)	f	521	623	1300	1301	15	30	5
20254529@N04	9401946595_bd4b40432c_o.jpg	18	(25, 32)	m	936	299	458	458	-15	0	95
20254529@N04	9934742293_c15d2a4928_o.jpg	18	(25, 32)	m	632	261	648	668	200	0	49
20254529@N04	9934742293_c15d2a4928_o.jpg	23	(25, 32)	f	182	130	532	532	170	30	123
20254529@N04	9934596626_f55a830339_o.jpg	14	(4, 6)	f	243	368	1760	1759	185	0	114
20254529@N04	9931717903_b324710081_o.jpg	18	(25, 32)	m	459	240	758	759	15	-30	120
20254529@N04	9931717903_b324710081_o.jpg	44	(48, 53)	m	1276	650	612	612	10	0	142
20254529@N04	9931717903_b324710081_o.jpg	45	(38, 43)	m	2282	675	529	529	-10	0	190
20254529@N04	9404632480_05af3d03df_o.jpg	14	(4, 6)	f	392	220	584	584	-80	0	122
20254529@N04	9401958739_4890478fea_o.jpg	18	(25, 32)	m	929	160	832	832	10	0	77
20254529@N04	9401958739_4890478fea_o.jpg	16	(60, 100)	f	0	322	636	672	0	0	82
20254529@N04	11516100056_d52168a034_o.jpg	18	(25, 32)	m	640	104	640	664	-5	0	128
20254529@N04	11516100056_d52168a034_o.jpg	13	(25, 32)	f	176	452	516	508	-15	15	56
20254529@N04	9981758966_64fc7eefb5_o.jpg	14	(4, 6)	f	1405	510	472	471	10	0	135
20254529@N04	9404687212_bee930315e_o.jpg	18	(25, 32)	m	434	147	776	777	-80	30	27
20254529@N04	9403109833_e117f434e7_o.jpg	13	(25, 32)	f	856	470	1280	1280	-10	30	59
20254529@N04	9402938775_a38a77377c_o.jpg	14	(4, 6)	f	978	578	1039	1039	5	30	35
20254529@N04	9405920480_f0d7ec6376_o.jpg	21	(25, 32)	m	547	87	347	385	20	-30	35
20254529@N04	9405920480_f0d7ec6376_o.jpg	50	(25, 32)	f	22	220	352	352	20	-15	49
20254529@N04	9405920480_f0d7ec6376_o.jpg	17	(4, 6)	f	326	100	300	299	-5	0	70
20254529@N04	9405728806_35d3172360_o.jpg	17	(4, 6)	f	1195	1364	389	389	200	0	45
20254529@N04	9981656714_04d0ec5456_o.jpg	14	(4, 6)	f	92	154	764	764	190	0	110
20254529@N04	9981656714_04d0ec5456_o.jpg	51	(38, 43)	m	1116	780	108	108	185	30	29
20254529@N04	9403156985_7b02118f2d_o.jpg	14	(4, 6)	f	1318	898	248	249	-5	0	136
20254529@N04	9403174137_e20da81c41_o.jpg	18	(25, 32)	m	328	602	502	502	5	0	54
20254529@N04	9403174137_e20da81c41_o.jpg	52	(25, 32)	f	1663	818	464	464	-5	0	129
20254529@N04	9403174137_e20da81c41_o.jpg	13	(25, 32)	f	714	849	407	407	-5	0	47
20254529@N04	9403174137_e20da81c41_o.jpg	53	(25, 32)	f	1214	833	325	325	10	0	112
20254529@N04	9403174137_e20da81c41_o.jpg	14	(4, 6)	f	1403	1032	301	301	0	30	155
20254529@N04	11528375903_ed87ea228f_o.jpg	54	(25, 32)	f	698	1872	401	402	0	0	13
20254529@N04	9402986103_7cbd70e54b_o.jpg	24	(60, 100)	m	1302	553	1096	1096	0	30	72
20254529@N04	9981821046_8899dee209_o.jpg	13	(25, 32)	f	557	553	1288	1287	-25	0	76
20254529@N04	9981821046_8899dee209_o.jpg	14	(4, 6)	f	1031	476	1230	1230	0	45	69
20254529@N04	9405888026_94de4eb5f3_o.jpg	14	(4, 6)	f	156	115	761	802	20	0	44
20254529@N04	9403261343_de2b2ae125_o.jpg	14	(4, 6)	f	1381	591	600	599	-10	0	70
20254529@N04	9405706436_0d9859f704_o.jpg	13	(25, 32)	f	622	442	498	497	-15	-30	25
20254529@N04	9405706436_0d9859f704_o.jpg	14	(4, 6)	f	1115	376	420	421	-10	0	53
20254529@N04	9981772873_b89d389e58_o.jpg	14	(4, 6)	f	264	187	684	685	180	0	147
20254529@N04	9981772873_b89d389e58_o.jpg	51	(38, 43)	m	1095	799	100	100	185	30	75
20254529@N04	9404436522_6f873dc902_o.jpg	14	(4, 6)	f	1388	489	356	356	0	0	93
20254529@N04	8645702959_e37b6fb63a_o.jpg	18	(25, 32)	m	423	0	840	837	-10	0	89
20254529@N04	8645702959_e37b6fb63a_o.jpg	14	(4, 6)	f	87	340	516	517	20	0	87
20254529@N04	9981862606_e69bcc68e1_o.jpg	14	(4, 6)	f	294	55	956	905	0	0	86
20254529@N04	9403175285_3584f791ef_o.jpg	53	(25, 32)	f	171	219	292	292	15	0	68
20254529@N04	9403175285_3584f791ef_o.jpg	14	(4, 6)	f	411	406	232	232	-10	0	112
20254529@N04	9931433855_34e128e4e4_o.jpg	14	(4, 6)	f	1257	871	880	880	-90	15	40
20254529@N04	9931628403_64b6c9b088_o.jpg	14	(4, 6)	f	677	618	790	790	10	0	92
20254529@N04	9931628403_64b6c9b088_o.jpg	17	(4, 6)	f	1596	592	638	638	0	0	87
20254529@N04	9405869250_71d06a3491_o.jpg	13	(25, 32)	f	712	36	1613	1613	-95	0	74
20254529@N04	9404480992_acecec8172_o.jpg	14	(4, 6)	f	1523	1020	268	267	180	0	107
20254529@N04	9402953201_19d20cb87f_o.jpg	14	(4, 6)	f	473	109	603	604	0	0	137
20254529@N04	11509482326_87e75f8b76_o.jpg	13	(25, 32)	f	194	46	572	573	165	15	95
20254529@N04	9405972992_90cc2dfcc7_o.jpg	24	(60, 100)	m	581	409	740	740	-95	15	93
20254529@N04	9405972992_90cc2dfcc7_o.jpg	25	(60, 100)	m	583	1349	676	676	-90	0	137
20254529@N04	9403192315_04a31bf1de_o.jpg	14	(4, 6)	f	1719	841	249	249	170	0	138
20254529@N04	9405928690_fec4d1b9c1_o.jpg	14	(4, 6)	f	688	165	2059	2059	15	0	158
20254529@N04	11509513933_c703cc711e_o.jpg	13	(25, 32)	f	192	76	549	548	170	30	97
20254529@N04	11516126463_c60baaf41d_o.jpg	18	(25, 32)	m	671	155	609	616	0	0	108
20254529@N04	11516126463_c60baaf41d_o.jpg	13	(25, 32)	f	139	442	564	518	-10	0	42
20254529@N04	9405946154_81b96e6d8c_o.jpg	18	(25, 32)	m	371	30	592	593	-100	0	153
20254529@N04	9405946154_81b96e6d8c_o.jpg	14	(4, 6)	f	617	385	340	340	-95	0	92
20254529@N04	8645703521_2fc8e749c9_o.jpg	14	(4, 6)	f	424	400	508	507	15	0	84
20254529@N04	9406002442_b6943f79dc_o.jpg	18	(25, 32)	m	1214	1161	351	351	170	0	60
20254529@N04	9406002442_b6943f79dc_o.jpg	13	(25, 32)	f	1601	1050	332	331	180	0	34
20254529@N04	9404681378_6f0d27dbfb_o.jpg	14	(4, 6)	f	234	320	726	640	0	0	38
20254529@N04	9404681378_6f0d27dbfb_o.jpg	13	(25, 32)	f	38	13	608	608	20	-15	81
20254529@N04	9404681378_6f0d27dbfb_o.jpg	18	(25, 32)	m	305	0	608	582	-20	0	26
20254529@N04	9404662042_06d942919d_o.jpg	22	(60, 100)	m	1435	457	568	567	10	15	28
20254529@N04	9404662042_06d942919d_o.jpg	14	(4, 6)	f	1770	984	357	357	-5	0	12
20254529@N04	9403265925_34ab0645fa_o.jpg	14	(4, 6)	f	1216	455	896	896	-10	0	65
20254529@N04	9403265925_34ab0645fa_o.jpg	55	(15, 20)	f	0	508	710	804	-15	0	58
20254529@N04	9981796425_4ff905c7c1_o.jpg	14	(4, 6)	f	314	34	784	785	5	0	91
20254529@N04	9403276609_507b28c39a_o.jpg	14	(4, 6)	f	0	0	917	960	5	0	72
20254529@N04	9403262673_4784d19f3b_o.jpg	14	(4, 6)	f	900	516	549	550	-10	0	57
20254529@N04	9403233971_a9ffe07360_o.jpg	18	(25, 32)	m	332	325	416	416	-90	-15	29
20254529@N04	9406045802_4b0f6eb7b2_o.jpg	14	(4, 6)	f	181	59	384	384	-10	0	73
20254529@N04	9403146545_4cbced881f_o.jpg	14	(4, 6)	f	276	362	192	192	-5	0	120
20254529@N04	9401685205_692a87440b_o.jpg	13	(25, 32)	f	597	570	861	861	200	30	66
20254529@N04	9931447074_1b700196bc_o.jpg	14	(4, 6)	f	267	443	1052	1051	-5	0	19
20254529@N04	9931510656_48d12483fb_o.jpg	14	(4, 6)	f	721	545	746	745	15	30	101
20254529@N04	9931510656_48d12483fb_o.jpg	17	(4, 6)	f	1622	607	637	637	5	0	83
20254529@N04	9402995183_69874c3b39_o.jpg	18	(25, 32)	m	267	356	732	604	-100	15	6
20254529@N04	9401943573_aed7675e7a_o.jpg	43	(48, 53)	f	927	699	293	293	-90	0	20
20254529@N04	9401943573_aed7675e7a_o.jpg	16	(60, 100)	f	935	911	242	242	-95	15	84
20254529@N04	9403737319_30f3ab6d3b_o.jpg	14	(4, 6)	f	153	0	924	899	-80	0	75
20254529@N04	9401923813_0c815358cf_o.jpg	14	(4, 6)	f	209	241	664	664	-10	15	93
20254529@N04	9401923813_0c815358cf_o.jpg	18	(25, 32)	m	559	0	608	532	-10	0	88
20254529@N04	9406497052_77272568f9_o.jpg	47	(4, 6)	f	1117	646	450	450	15	0	123
20254529@N04	9406497052_77272568f9_o.jpg	14	(4, 6)	f	1465	735	440	439	5	0	127
20254529@N04	9405890958_fe2a36f24e_o.jpg	18	(25, 32)	m	448	215	684	685	-20	0	71
20254529@N04	9405890958_fe2a36f24e_o.jpg	14	(4, 6)	f	264	467	508	493	0	-30	76
20254529@N04	11509388664_27f6f552ef_o.jpg	14	(4, 6)	f	407	47	488	488	-70	0	71
20254529@N04	9405985186_40e3c859a5_o.jpg	18	(25, 32)	m	181	0	736	765	-5	0	86
20254529@N04	9405985186_40e3c859a5_o.jpg	14	(4, 6)	f	0	261	653	656	-20	0	134
20254529@N04	8646799276_5fb233995d_o.jpg	18	(25, 32)	m	583	0	697	834	0	0	126
20254529@N04	9401932335_331a27de90_o.jpg	18	(25, 32)	m	550	70	612	613	-95	0	130
20254529@N04	9401932335_331a27de90_o.jpg	14	(4, 6)	f	710	404	420	420	-90	-30	37
20254529@N04	9405933820_9be92ca44f_o.jpg	52	(25, 32)	f	1550	664	306	306	-10	0	148
20254529@N04	9405933820_9be92ca44f_o.jpg	18	(25, 32)	m	687	814	277	277	5	-15	54
20254529@N04	9405933820_9be92ca44f_o.jpg	53	(25, 32)	f	1171	681	258	258	5	0	72
20254529@N04	9405933820_9be92ca44f_o.jpg	36	(4, 6)	f	631	1216	239	239	-15	0	23
20254529@N04	9405933820_9be92ca44f_o.jpg	14	(4, 6)	f	922	958	230	230	0	30	63
20254529@N04	9402937341_a8da6c8236_o.jpg	56	(15, 20)	f	785	551	784	784	-5	15	67
20254529@N04	9402937341_a8da6c8236_o.jpg	53	(25, 32)	f	1459	525	721	721	-5	0	101
20254529@N04	9402937341_a8da6c8236_o.jpg	57	(15, 20)	m	52	196	351	350	5	0	51
20254529@N04	11513577254_fa849a5cde_o.jpg	18	(25, 32)	m	640	104	640	664	-5	0	128
20254529@N04	11513577254_fa849a5cde_o.jpg	13	(25, 32)	f	176	452	516	508	-15	15	56
20254529@N04	9931529634_8ba788f813_o.jpg	17	(4, 6)	f	1294	607	607	607	20	0	73
20254529@N04	9931409755_d436a12d8d_o.jpg	14	(4, 6)	f	0	322	1060	1191	10	15	32
20254529@N04	9405885302_81c22c8920_o.jpg	14	(4, 6)	f	976	607	982	981	-105	30	83
20254529@N04	9981912123_e3557816ee_o.jpg	14	(4, 6)	f	1982	996	332	331	-90	0	124
20254529@N04	9403187959_a54a88caa0_o.jpg	14	(4, 6)	f	739	632	574	574	-5	0	154
20254529@N04	9405975792_eed1f0b744_o.jpg	18	(25, 32)	m	255	1110	733	733	175	0	39
20254529@N04	9405975792_eed1f0b744_o.jpg	25	(60, 100)	m	943	1247	631	632	175	15	80
20254529@N04	9405975792_eed1f0b744_o.jpg	28	(25, 32)	m	1582	1314	580	580	190	0	95
20254529@N04	9404435034_f43ceb43fe_o.jpg	58	(4, 6)	f	657	671	378	378	-5	0	77
20254529@N04	9404629766_c5e2a06edb_o.jpg	59	(25, 32)	m	0	3	624	684	20	-15	51
20254529@N04	9404629766_c5e2a06edb_o.jpg	18	(25, 32)	m	358	200	559	568	0	0	116
20254529@N04	9402959277_7eeac31a8b_o.jpg	14	(4, 6)	f	228	100	2099	2099	-10	0	42
20254529@N04	9403232929_d55b1176a6_o.jpg	18	(25, 32)	m	240	0	800	790	-105	0	70
20254529@N04	9404631944_2dc8662015_o.jpg	14	(4, 6)	f	155	162	820	798	-95	0	60
20254529@N04	9405923112_0698c895ba_o.jpg	60	(38, 43)	m	807	419	308	307	0	-15	66
20254529@N04	9405923112_0698c895ba_o.jpg	61	(25, 32)	f	654	729	260	260	5	0	139
20254529@N04	9405923112_0698c895ba_o.jpg	28	(25, 32)	m	1107	573	244	244	-10	0	109
20254529@N04	9405923112_0698c895ba_o.jpg	62	(38, 43)	f	0	541	183	240	0	30	63
20254529@N04	9403161019_bbe007afb1_o.jpg	18	(25, 32)	m	733	131	512	513	-25	0	165
20254529@N04	9404669726_1d2eaf82f6_o.jpg	18	(25, 32)	m	180	35	590	624	-5	30	123
20254529@N04	9404669726_1d2eaf82f6_o.jpg	14	(4, 6)	f	17	171	484	484	0	-15	38
20254529@N04	9931540114_e31607987b_o.jpg	14	(4, 6)	f	688	431	682	683	5	15	66
20254529@N04	9931540114_e31607987b_o.jpg	17	(4, 6)	f	1576	581	618	619	15	-15	64
20254529@N04	11509399724_7a090b541f_o.jpg	18	(25, 32)	m	515	0	765	885	5	0	99
20254529@N04	9405754164_32732a30fc_o.jpg	14	(4, 6)	f	1168	1031	650	650	-85	0	105
20254529@N04	9403281403_9f4988d9ac_o.jpg	14	(4, 6)	f	931	929	376	375	15	-30	66
20254529@N04	9402950055_31364c7f94_o.jpg	14	(4, 6)	f	1351	1107	446	446	180	0	43
20254529@N04	9981715944_0253d44142_o.jpg	30	(25, 32)	m	1144	498	586	587	-15	0	28
20254529@N04	9931468434_392ce32b1d_o.jpg	14	(4, 6)	f	1244	1008	746	746	-80	0	38
20254529@N04	9403129869_f804e06843_o.jpg	14	(4, 6)	f	1153	546	606	606	5	0	155
20254529@N04	9981694415_71b59e3fcc_o.jpg	14	(4, 6)	f	1485	801	510	510	0	-45	18
20254529@N04	9405969988_4f752dedc6_o.jpg	42	(48, 53)	f	769	1173	651	650	-100	0	108
20254529@N04	9405969988_4f752dedc6_o.jpg	14	(4, 6)	f	924	932	523	523	-90	0	153
20254529@N04	9403231901_54b4711c38_o.jpg	18	(25, 32)	m	94	22	828	828	-110	0	107
20254529@N04	9404479434_1c602eaa0a_o.jpg	14	(4, 6)	f	1510	1176	306	306	180	0	141
20254529@N04	9981632534_ebf1fee693_o.jpg	59	(25, 32)	m	1724	497	504	503	-20	-30	46
20254529@N04	9403229331_6399973678_o.jpg	18	(25, 32)	m	153	0	764	809	0	-15	8
20254529@N04	9402986981_87deb6ef75_o.jpg	14	(4, 6)	f	475	321	192	192	10	-30	116
20254529@N04	9404682034_1045946a18_o.jpg	14	(4, 6)	f	414	338	728	622	0	0	44
20254529@N04	9404682034_1045946a18_o.jpg	13	(25, 32)	f	175	13	609	608	15	0	72
20254529@N04	9404682034_1045946a18_o.jpg	18	(25, 32)	m	470	0	607	582	-20	0	26
20254529@N04	9405974300_bed166a764_o.jpg	25	(60, 100)	m	430	1295	720	721	-85	0	108
20254529@N04	9405974300_bed166a764_o.jpg	24	(60, 100)	m	505	377	707	708	-95	0	104
